;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
114;RDNBNB;-0,00033000;-3,833;0,00856259;0,00864000;0,00828000;94,80000000;0,00829000;250,00000000;0,00836000;18,10000000;0,00861000;0,00885000;0,00824000;10210,80000000;87,43087700;1577945100381;1578031500381;295165;295420;256
115;XMRBTC;0,00035000;5,457;0,00656408;0,00641400;0,00676400;1,28700000;0,00676400;13,48500000;0,00676800;36,96600000;0,00641400;0,00680600;0,00636400;92749,77100000;608,81696317;1577945105200;1578031505200;16457451;16482764;25314
116;XMRETH;0,02365000;6,679;0,36204703;0,35413000;0,37775000;0,25800000;0,37751000;0,26500000;0,37785000;0,10300000;0,35410000;0,37775000;0,34829000;5737,11100000;2077,10401832;1577945103665;1578031503665;2617461;2620877;3417
117;DLTBNB;-0,00012900;-4,358;0,00290130;0,00299100;0,00283100;43,00000000;0,00282200;380,00000000;0,00283600;53,00000000;0,00296000;0,00299700;0,00278200;29903,00000000;86,75746200;1577945092488;1578031492488;439841;439929;89
118;WTCBNB;0,00175000;6,933;0,02540337;0,02509000;0,02699000;23,20000000;0,02669000;5,20000000;0,02697000;187,00000000;0,02524000;0,02699000;0,02476000;43009,20000000;1092,57848200;1577945053314;1578031453314;554312;554506;195
119;DLTBTC;-0,00000028;-5,000;0,00000545;0,00000562;0,00000532;102,00000000;0,00000532;274,00000000;0,00000533;431,00000000;0,00000560;0,00000562;0,00000523;2410305,00000000;13,14223929;1577944902951;1578031302951;6457852;6459546;1695
120;DLTETH;-0,00002000;-6,392;0,00029809;0,00031291;0,00029290;66,00000000;0,00029286;564,00000000;0,00029780;388,00000000;0,00031290;0,00031290;0,00029138;193009,00000000;57,53354859;1577945105301;1578031505301;1391282;1391622;341
121;AMBBTC;0,00000002;0,957;0,00000213;0,00000209;0,00000211;10026,00000000;0,00000210;7144,00000000;0,00000211;16203,00000000;0,00000209;0,00000225;0,00000201;33020727,00000000;70,30989279;1577945081474;1578031481474;5402754;5408595;5842
122;AMBETH;0,00000043;0,372;0,00011593;0,00011534;0,00011600;64112,00000000;0,00011639;7143,00000000;0,00011768;941,00000000;0,00011557;0,00012292;0,00011100;1262116,00000000;146,31117768;1577945103538;1578031503538;1291037;1291698;662
123;AMBBNB;0,00001900;1,723;0,00111433;0,00109000;0,00112200;139,00000000;0,00111600;828,00000000;0,00112900;693,00000000;0,00110300;0,00119900;0,00105600;431955,00000000;481,34135900;1577944727864;1578031127864;418914;419501;588
124;BCCETH;0,00000000;0;0;2,47246000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028500;1576060428500;-1;-1;0
125;BCCUSDT;0,00000000;0;0;448,70000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028501;1576060428501;-1;-1;0
126;BCCBNB;0,00000000;0;0;54,29000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028502;1576060428502;-1;-1;0
127;BATBTC;-0,00000076;-2,837;0,00002651;0,00002677;0,00002603;4,00000000;0,00002600;3706,00000000;0,00002604;6348,00000000;0,00002679;0,00002741;0,00002558;9012668,00000000;238,94948393;1577945091423;1578031491423;15087683;15100755;13073
128;BATETH;-0,00002343;-1,592;0,00146226;0,00147998;0,00144853;102,00000000;0,00144942;180,00000000;0,00145355;167,00000000;0,00147196;0,00151100;0,00141670;445386,00000000;651,26974935;1577945105978;1578031505978;3719533;3722155;2623
129;BATBNB;-0,00027000;-1,911;0,01409233;0,01417000;0,01386000;20,10000000;0,01382000;399,00000000;0,01388000;162,50000000;0,01413000;0,01458000;0,01362000;250855,30000000;3535,13563300;1577945096741;1578031496741;1138434;1140060;1627
130;BCPTBTC;0,00000004;1,375;0,00000320;0,00000290;0,00000295;1311,00000000;0,00000294;11623,00000000;0,00000295;178,00000000;0,00000291;0,00000348;0,00000283;52896030,00000000;169,50450980;1577945087373;1578031487373;8056082;8067087;11006
131;BCPTETH;0,00000460;2,876;0,00017411;0,00016147;0,00016452;66,00000000;0,00016330;11623,00000000;0,00016576;19137,00000000;0,00015992;0,00018999;0,00015625;1540656,00000000;268,24736743;1577945105610;1578031505610;1538452;1539603;1152
132;BCPTBNB;0,00002500;1,618;0,00173718;0,00154500;0,00157000;451,00000000;0,00156600;966,00000000;0,00159800;1204,00000000;0,00154500;0,00189100;0,00151200;1021520,00000000;1774,56142400;1577945087401;1578031487401;501302;501966;665
133;ARNBTC;-0,00000027;-1,475;0,00001815;0,00001833;0,00001803;6773,00000000;0,00001798;279,00000000;0,00001808;6546,00000000;0,00001830;0,00001859;0,00001783;6172044,00000000;112,04898072;1577945097788;1578031497788;14052983;14058618;5636
134;ARNETH;-0,00000717;-0,708;0,00099877;0,00101235;0,00100517;1556,00000000;0,00099938;590,00000000;0,00101140;199,00000000;0,00101234;0,00101994;0,00098052;456293,00000000;455,72949142;1577945099590;1578031499590;4480875;4481925;1051
135;GVTBTC;-0,00000460;-3,400;0,00013253;0,00013530;0,00013070;189,78000000;0,00013070;70,00000000;0,00013090;30,83000000;0,00013530;0,00013700;0,00012840;111030,80000000;14,71439139;1577945097526;1578031497526;7927237;7928837;1601
136;GVTETH;-0,00016400;-2,201;0,00730008;0,00745200;0,00728800;30,83000000;0,00724700;855,95000000;0,00731200;0,05000000;0,00745200;0,00754000;0,00712400;7438,78000000;54,30371511;1577945105451;1578031505451;1568043;1568357;315
137;CDTBTC;-0,00000001;-1,031;0,00000096;0,00000097;0,00000096;191222,00000000;0,00000096;39514,00000000;0,00000097;491548,00000000;0,00000097;0,00000098;0,00000094;16592638,00000000;15,95082461;1577944858610;1578031258610;5168288;5169717;1430
138;CDTETH;-0,00000018;-0,335;0,00005288;0,00005391;0,00005363;252,00000000;0,00005363;1852,00000000;0,00005368;2470,00000000;0,00005381;0,00005409;0,00005140;1932476,00000000;102,18909986;1577944914777;1578031314777;2088703;2089638;936
139;GXSBTC;-0,00000049;-0,933;0,00005275;0,00005257;0,00005201;32,00000000;0,00005202;1458,00000000;0,00005203;3,00000000;0,00005250;0,00005413;0,00005167;204126,00000000;10,76795062;1577945041341;1578031441341;4875799;4877231;1433
140;GXSETH;0,00001900;0,658;0,00290113;0,00290500;0,00290500;30,00000000;0,00289700;1300,00000000;0,00290500;0,79000000;0,00288600;0,00294900;0,00284900;14404,98000000;41,79078573;1577945079282;1578031479282;1526128;1526451;324
141;NEOUSDT;0,06100000;0,701;8,56974540;8,69700000;8,75800000;111,85600000;8,74300000;73,27900000;8,75500000;57,07100000;8,69700000;8,76500000;8,32100000;159710,67200000;1368679,79596900;1577945105721;1578031505721;21443845;21448311;4467
142;NEOBNB;0,00210000;0,326;0,64585210;0,64380000;0,64590000;0,20000000;0,64440000;69,39000000;0,64620000;0,18000000;0,64380000;0,65360000;0,63600000;1493,07000000;964,30238900;1577945091368;1578031491368;2422394;2423009;616
143;POEBTC;0,00000000;0,000;0,00000023;0,00000023;0,00000023;43500,00000000;0,00000022;16127963,00000000;0,00000023;7581244,00000000;0,00000023;0,00000024;0,00000022;42133704,00000000;9,56166789;1577945076904;1578031476904;7879643;7880032;390
144;POEETH;0,00000010;0,803;0,00001243;0,00001249;0,00001256;11192,00000000;0,00001248;58859,00000000;0,00001257;3750,00000000;0,00001246;0,00001263;0,00001231;1198395,00000000;14,89569871;1577944897689;1578031297689;2602506;2602559;54
145;QSPBTC;-0,00000006;-4,511;0,00000129;0,00000132;0,00000127;112266,00000000;0,00000127;19230,00000000;0,00000128;258570,00000000;0,00000133;0,00000133;0,00000125;9736976,00000000;12,53104187;1577945044750;1578031444750;5385803;5386794;992
146;QSPETH;-0,00000179;-2,466;0,00007146;0,00007387;0,00007079;214,00000000;0,00007022;20917,00000000;0,00007138;3481,00000000;0,00007258;0,00007350;0,00006885;158700,00000000;11,34095534;1577945008073;1578031408073;1665191;1665321;131
147;QSPBNB;-0,00002960;-4,146;0,00068952;0,00069390;0,00068430;295,00000000;0,00066990;15921,00000000;0,00068800;2289,00000000;0,00071390;0,00071400;0,00068430;28340,00000000;19,54109900;1577944818242;1578031218242;636799;636828;30
148;BTSBTC;0,00000001;0,490;0,00000209;0,00000204;0,00000205;151,00000000;0,00000204;336771,00000000;0,00000205;10094,00000000;0,00000204;0,00000218;0,00000201;11192719,00000000;23,38391196;1577945088662;1578031488662;5870982;5875402;4421
149;BTSETH;0,00000149;1,321;0,00011506;0,00011414;0,00011426;90,00000000;0,00011384;90,00000000;0,00011468;90,00000000;0,00011277;0,00011900;0,00011032;919203,00000000;105,76534403;1577944092295;1578030492295;1668666;1669316;651
150;BTSBNB;0,00000000;0;0;0,00144800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028525;1576060428525;-1;-1;0
151;XZCBTC;-0,00002230;-5,299;0,00040595;0,00042080;0,00039850;1,97000000;0,00039850;36,73000000;0,00039980;3,00000000;0,00042080;0,00042130;0,00039500;52224,29000000;21,20040093;1577944967277;1578031367277;3797108;3799547;2440
152;XZCETH;-0,00087000;-3,753;0,02241008;0,02321000;0,02231300;7,20000000;0,02220700;14,86000000;0,02235300;12,84000000;0,02318300;0,02323600;0,02173500;3123,44000000;69,99655336;1577945105021;1578031505021;734864;735418;555
153;XZCBNB;-0,00930000;-4,189;0,21700825;0,22150000;0,21270000;4,13000000;0,21150000;0,97000000;0,21350000;0,70000000;0,22200000;0,22270000;0,21010000;1304,08000000;282,99612300;1577945103543;1578031503543;259554;259758;205
154;LSKBTC;-0,00000020;-0,263;0,00007535;0,00007590;0,00007580;31,77000000;0,00007560;240,78000000;0,00007580;4,23000000;0,00007600;0,00007700;0,00007400;167931,13000000;12,65280923;1577945068016;1578031468016;7165066;7166650;1585
155;LSKETH;0,00002700;0,643;0,00414657;0,00417500;0,00422800;7,13000000;0,00421000;18,23000000;0,00422800;6,27000000;0,00420100;0,00425300;0,00405900;13016,19000000;53,97248109;1577944919658;1578031319658;1676969;1677186;218
156;LSKBNB;0,00085000;2,138;0,04029654;0,04036000;0,04061000;2,80000000;0,04021000;27,50000000;0,04061000;10,70000000;0,03976000;0,04061000;0,03930000;1358,60000000;54,74687500;1577945068026;1578031468026;409047;409078;32
157;TNTBTC;0,00000104;15,805;0,00000718;0,00000659;0,00000762;2660,00000000;0,00000759;261,00000000;0,00000762;2126,00000000;0,00000658;0,00000789;0,00000653;30059401,00000000;215,71049265;1577945098002;1578031498002;6172607;6185355;12749
158;TNTETH;0,00006224;17,057;0,00039678;0,00036489;0,00042713;29,00000000;0,00042466;64,00000000;0,00042835;1605,00000000;0,00036489;0,00044169;0,00035986;1472402,00000000;584,21689249;1577944936768;1578031336768;1501578;1503967;2390
159;FUELBTC;-0,00000002;-4,762;0,00000040;0,00000042;0,00000040;5668,00000000;0,00000039;2613976,00000000;0,00000040;4887709,00000000;0,00000042;0,00000043;0,00000038;179042843,00000000;72,46376767;1577945089790;1578031489790;5758691;5761598;2908
160;FUELETH;0,00000000;0;0;0,00002221;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028538;1576060428538;-1;-1;0
161;MANABTC;0,00000018;4,027;0,00000461;0,00000448;0,00000465;21865,00000000;0,00000466;14978,00000000;0,00000467;100,00000000;0,00000447;0,00000478;0,00000444;16495014,00000000;76,04189672;1577945081831;1578031481831;7877532;7884590;7059
162;MANAETH;0,00001288;5,205;0,00025462;0,00024750;0,00026035;80,00000000;0,00025985;80,00000000;0,00026142;80,00000000;0,00024747;0,00026502;0,00024483;421826,00000000;107,40628684;1577945029288;1578031429288;2617578;2618407;830
163;BCDBTC;-0,00000108;-2,484;0,00004339;0,00004348;0,00004240;1198,00000000;0,00004238;1717,00000000;0,00004240;3728,00000000;0,00004348;0,00004435;0,00004200;193598,00000000;8,40017731;1577945096880;1578031496880;6439709;6441077;1369
164;BCDETH;-0,00005000;-2,083;0,00238909;0,00238000;0,00235000;198,10500000;0,00235000;16,60200000;0,00238000;3023,18500000;0,00240000;0,00243000;0,00235000;21463,26100000;51,27772728;1577945103359;1578031503359;1887688;1887847;160
165;DGDBTC;0,00003500;1,418;0,00246982;0,00246800;0,00250300;4,43700000;0,00250300;27,79900000;0,00250600;0,55000000;0,00246800;0,00250900;0,00243300;1497,69700000;3,69903635;1577944890883;1578031290883;8898790;8899686;897
166;DGDETH;0,00341000;2,513;0,13540247;0,13684000;0,13912000;0,13000000;0,13934000;0,79400000;0,14042000;1,29600000;0,13571000;0,14046000;0,13207000;401,69800000;54,39090099;1577945103079;1578031503079;2965088;2965391;304
167;IOTABNB;0,00013000;1,107;0,01200096;0,01174000;0,01187000;529,00000000;0,01187000;123,00000000;0,01190000;54,90000000;0,01174000;0,01223000;0,01166000;239959,30000000;2879,74272500;1577944960539;1578031360539;1635712;1636709;998
168;ADXBTC;0,00000027;2,470;0,00001134;0,00001093;0,00001120;48,00000000;0,00001120;2184,00000000;0,00001125;1307,00000000;0,00001093;0,00001169;0,00001090;1811034,00000000;20,52811022;1577945104494;1578031504494;5233246;5236059;2814
169;ADXETH;0,00001890;3,116;0,00062547;0,00060550;0,00062550;477,00000000;0,00062300;2184,00000000;0,00062810;179,00000000;0,00060660;0,00064860;0,00059730;120223,00000000;75,19594600;1577945076882;1578031476882;1123714;1124150;437
170;ADXBNB;0,00000000;0;0;0,00492900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028750;1576060428750;-1;-1;0
171;ADABTC;0,00000006;1,296;0,00000468;0,00000463;0,00000469;88016,00000000;0,00000469;319622,00000000;0,00000470;53851,00000000;0,00000463;0,00000475;0,00000462;35483168,00000000;166,07599175;1577945100808;1578031500808;32698808;32705729;6922
172;ADAETH;0,00000702;2,753;0,00025783;0,00025502;0,00026203;5774,00000000;0,00026207;40000,00000000;0,00026234;42599,00000000;0,00025501;0,00026356;0,00025442;5206033,00000000;1342,29460841;1577945085585;1578031485585;9934239;9936834;2596
173;PPTBTC;-0,00000374;-7,121;0,00005225;0,00005252;0,00004878;7,00000000;0,00004895;150,00000000;0,00004911;58,00000000;0,00005252;0,00005473;0,00004831;950740,00000000;49,67990118;1577944926903;1578031326903;5654466;5660071;5606
174;PPTETH;-0,00018600;-6,416;0,00286270;0,00290000;0,00271300;7,09000000;0,00271300;1272,00000000;0,00273500;0,30000000;0,00289900;0,00302900;0,00268700;114188,83000000;326,88880765;1577945062191;1578031462191;1614234;1615381;1148
175;CMTBTC;-0,00000005;-3,247;0,00000152;0,00000153;0,00000149;155967,00000000;0,00000149;58143,00000000;0,00000150;35000,00000000;0,00000154;0,00000156;0,00000147;17926918,00000000;27,18503511;1577944962387;1578031362387;7366576;7368243;1668
176;CMTETH;-0,00000129;-1,525;0,00008315;0,00008473;0,00008332;849,00000000;0,00008332;451,00000000;0,00008376;17724,00000000;0,00008461;0,00008569;0,00008114;3253352,00000000;270,52757834;1577945103554;1578031503554;2282136;2282677;542
177;CMTBNB;-0,00001200;-1,478;0,00080192;0,00080500;0,00080000;371,00000000;0,00079100;797,00000000;0,00080400;1200,00000000;0,00081200;0,00084900;0,00078700;320066,00000000;256,66611400;1577944897438;1578031297438;613678;613837;160
178;XLMBTC;-0,00000008;-1,270;0,00000629;0,00000631;0,00000622;10214,00000000;0,00000622;65744,00000000;0,00000623;38894,00000000;0,00000630;0,00000635;0,00000620;13764916,00000000;86,57168879;1577945102852;1578031502852;27269635;27276099;6465
179;XLMETH;0,00000012;0,035;0,00034630;0,00034775;0,00034737;247,00000000;0,00034672;576,00000000;0,00034739;234,00000000;0,00034725;0,00035159;0,00034196;1489256,00000000;515,73105962;1577945081025;1578031481025;7294437;7295989;1553
180;XLMBNB;-0,00002200;-0,661;0,00334595;0,00332700;0,00330500;1043,00000000;0,00330300;903,00000000;0,00331000;199,00000000;0,00332700;0,00338600;0,00330000;485548,00000000;1624,61955400;1577945103126;1578031503126;2030346;2031057;712
181;CNDBTC;-0,00000003;-3,529;0,00000087;0,00000085;0,00000082;16120,00000000;0,00000082;512186,00000000;0,00000083;274186,00000000;0,00000085;0,00000094;0,00000079;47966187,00000000;41,85378265;1577945096573;1578031496573;6222041;6224505;2465
182;CNDETH;-0,00000096;-2,039;0,00004775;0,00004657;0,00004613;491,00000000;0,00004544;243,00000000;0,00004675;11317,00000000;0,00004709;0,00005091;0,00004476;1132162,00000000;54,05710016;1577945105775;1578031505775;2079940;2080264;325
183;CNDBNB;0,00000040;0,089;0,00045719;0,00044330;0,00044880;1175,00000000;0,00043520;2297,00000000;0,00044320;7173,00000000;0,00044840;0,00048740;0,00043580;829415,00000000;379,20100850;1577944964843;1578031364843;1020089;1020266;178
184;LENDBTC;0,00000004;1,544;0,00000291;0,00000259;0,00000263;22771,00000000;0,00000263;239982,00000000;0,00000264;171060,00000000;0,00000259;0,00000319;0,00000253;457016848,00000000;1330,18485338;1577945105735;1578031505735;5912244;5965292;53049
185;LENDETH;0,00000394;2,750;0,00015877;0,00014405;0,00014719;3397,00000000;0,00014356;77,00000000;0,00014699;2983,00000000;0,00014325;0,00017594;0,00013800;21473651,00000000;3409,42879395;1577945105951;1578031505951;2104662;2110430;5769
186;WABIBTC;0,00000076;4,333;0,00001799;0,00001755;0,00001830;114,00000000;0,00001830;445,00000000;0,00001831;164,00000000;0,00001754;0,00001880;0,00001725;2440682,00000000;43,89999712;1577945080831;1578031480831;7549459;7555142;5684
187;WABIETH;0,00005000;5,155;0,00098049;0,00097000;0,00102000;38,00000000;0,00101879;30,00000000;0,00102499;2521,00000000;0,00097000;0,00103559;0,00094666;105507,00000000;103,44816818;1577944876898;1578031276898;1639517;1640597;1081
188;WABIBNB;0,00040000;4,283;0,00948223;0,00938000;0,00973900;37,00000000;0,00966800;2234,00000000;0,00974000;200,00000000;0,00933900;0,01000000;0,00912100;29790,00000000;282,47555700;1577945106010;1578031506010;550027;550209;183
189;LTCETH;-0,00626000;-1,962;0,31265975;0,31854000;0,31276000;0,33000000;0,31225000;9,05000000;0,31282000;29,96000000;0,31902000;0,32009000;0,30748000;7373,38900000;2305,36195872;1577945104482;1578031504482;7058743;7061954;3212
190;LTCUSDT;-0,94000000;-2,274;40,07707220;41,32000000;40,39000000;9,80349000;40,36000000;0,18847000;40,38000000;6,42000000;41,33000000;41,66000000;38,77000000;291924,42666000;11699476,32399950;1577945105312;1578031505312;36414748;36448176;33429
191;LTCBNB;-0,07500000;-2,453;3,02156026;3,05100000;2,98200000;2,35000000;2,98200000;0,02000000;2,98400000;12,84000000;3,05700000;3,07900000;2,97400000;9760,14100000;29490,85421300;1577945090106;1578031490106;3861151;3865951;4801
192;TNBBTC;0,00000000;0,000;0,00000024;0,00000024;0,00000024;3013,00000000;0,00000023;8274888,00000000;0,00000024;8051108,00000000;0,00000024;0,00000025;0,00000022;49668357,00000000;11,72018579;1577945011012;1578031411012;5088103;5088650;548
193;TNBETH;0,00000009;0,703;0,00001275;0,00001283;0,00001290;7944,00000000;0,00001286;50669,00000000;0,00001304;28495,00000000;0,00001281;0,00001335;0,00001225;11000395,00000000;140,23668022;1577944889627;1578031289627;2129883;2130467;585
194;WAVESBTC;-0,00001130;-7,793;0,00013847;0,00014500;0,00013370;113,00000000;0,00013340;2,37000000;0,00013370;214,00000000;0,00014500;0,00014520;0,00012860;3837633,80000000;531,40176243;1577945105681;1578031505681;22712993;22742902;29910
195;WAVESETH;-0,00051100;-6,395;0,00771699;0,00799000;0,00747900;2,95000000;0,00744100;25,99000000;0,00747300;329,09000000;0,00799000;0,00799800;0,00719700;209108,34000000;1613,68661955;1577945105769;1578031505769;3097994;3102588;4595
196;WAVESBNB;-0,00505000;-6,634;0,07305531;0,07606000;0,07107000;12,70000000;0,07093000;26,70000000;0,07130000;450,00000000;0,07612000;0,07674000;0,06872000;63628,90000000;4648,42882300;1577945105666;1578031505666;681865;683341;1477
197;GTOBTC;-0,00000002;-1,575;0,00000126;0,00000127;0,00000125;351407,00000000;0,00000124;615343,00000000;0,00000125;446892,00000000;0,00000127;0,00000130;0,00000123;23504268,00000000;29,67549469;1577945089975;1578031489975;8343098;8344869;1772
198;GTOETH;0,00000050;0,719;0,00006941;0,00007018;0,00007000;408,00000000;0,00006952;1593,00000000;0,00007083;2998,00000000;0,00006950;0,00007129;0,00006750;1784232,00000000;123,84441589;1577945090272;1578031490272;2807881;2808280;400
199;GTOBNB;-0,00000400;-0,598;0,00066811;0,00066800;0,00066500;5241,00000000;0,00066300;7541,00000000;0,00067000;2159,00000000;0,00066900;0,00068600;0,00065200;1455363,00000000;972,34882400;1577945082558;1578031482558;1122931;1123257;327
200;ICXBTC;-0,00000045;-2,821;0,00001572;0,00001595;0,00001550;551,00000000;0,00001547;1040,00000000;0,00001550;387,00000000;0,00001595;0,00001624;0,00001509;5451911,00000000;85,67915179;1577945105529;1578031505529;20011499;20018560;7062
201;ICXETH;-0,00001900;-2,159;0,00086272;0,00087500;0,00086100;41,00000000;0,00086000;2855,23000000;0,00086900;5714,49000000;0,00088000;0,00088800;0,00084000;216679,73000000;186,93386058;1577945105930;1578031505930;6575685;6576819;1135
202;ICXBNB;-0,00017000;-2,019;0,00829055;0,00841000;0,00825000;1069,10000000;0,00820000;3946,10000000;0,00826000;594,30000000;0,00842000;0,00868000;0,00807000;295128,80000000;2446,77928400;1577945105792;1578031505792;1249776;1250445;670
203;OSTBTC;-0,00000011;-7,432;0,00000141;0,00000148;0,00000137;1474,00000000;0,00000136;515578,00000000;0,00000137;35348,00000000;0,00000148;0,00000151;0,00000135;15148502,00000000;21,42777417;1577945048094;1578031448094;4732356;4734235;1880
204;OSTETH;-0,00000492;-6,058;0,00007779;0,00008131;0,00007629;855,00000000;0,00007629;12252,00000000;0,00007658;4161,00000000;0,00008121;0,00008314;0,00007379;1075109,00000000;83,62819172;1577944876986;1578031276986;1287176;1287543;368
205;OSTBNB;-0,00004740;-6,092;0,00074740;0,00077320;0,00073070;1382,00000000;0,00072420;12252,00000000;0,00073650;5188,00000000;0,00077810;0,00080120;0,00072140;234286,00000000;175,10465970;1577944877001;1578031277001;327075;327355;281
206;ELFBTC;0,00000023;3,300;0,00000708;0,00000697;0,00000720;17718,00000000;0,00000717;2376,00000000;0,00000721;6399,00000000;0,00000697;0,00000721;0,00000694;1237627,00000000;8,76033602;1577945096712;1578031496712;10958699;10959439;741
207;ELFETH;0,00001296;3,383;0,00038943;0,00038434;0,00039600;102,00000000;0,00039678;228,00000000;0,00040193;275,00000000;0,00038304;0,00040374;0,00038222;110177,00000000;42,90589457;1577945011965;1578031411965;3660650;3660885;236
208;AIONBTC;-0,00000001;-0,136;0,00000738;0,00000734;0,00000733;9127,00000000;0,00000731;4066,00000000;0,00000734;1094,00000000;0,00000734;0,00000745;0,00000728;20445408,00000000;150,85105811;1577945103661;1578031503661;6941260;6951447;10188
209;AIONETH;0,00000400;0,985;0,00040587;0,00040300;0,00041000;84659,36000000;0,00040700;320,94000000;0,00041100;3624,19000000;0,00040600;0,00041200;0,00040100;1968216,84000000;798,84210139;1577945103473;1578031503473;2299018;2300817;1800
210;AIONBNB;0,00002600;0,671;0,00391773;0,00387600;0,00390200;903,00000000;0,00388200;68,00000000;0,00391600;38,00000000;0,00387600;0,00397800;0,00386800;435620,00000000;1706,64344700;1577945103674;1578031503674;445736;447239;1504
211;NEBLBTC;0,00000101;1,836;0,00005562;0,00005500;0,00005601;114,00000000;0,00005570;120,00000000;0,00005601;65,00000000;0,00005500;0,00005697;0,00005440;125265,00000000;6,96784221;1577945105639;1578031505639;6424633;6425737;1105
212;NEBLETH;0,00008100;2,665;0,00306336;0,00306500;0,00312000;181,41000000;0,00310000;83,58000000;0,00312400;0,56000000;0,00303900;0,00312400;0,00298500;3580,35000000;10,96789813;1577945088959;1578031488959;1595169;1595340;172
213;NEBLBNB;0,00071000;2,447;0,02939813;0,02901000;0,02972000;32,60000000;0,02940000;4309,00000000;0,02972000;2,60000000;0,02901000;0,03009000;0,02870000;12005,10000000;352,92750900;1577945105484;1578031505484;363342;363489;148
214;BRDBTC;0,00000088;2,645;0,00003418;0,00003327;0,00003415;4406,00000000;0,00003416;1768,00000000;0,00003422;34,00000000;0,00003327;0,00003553;0,00003300;305243,00000000;10,43251583;1577944572670;1578030972670;4360774;4363117;2344
215;BRDETH;0,00006850;3,731;0,00187815;0,00183580;0,00190430;116,00000000;0,00190130;209,00000000;0,00191390;116,00000000;0,00183580;0,00194940;0,00181120;34459,00000000;64,71914640;1577945016535;1578031416535;934842;935226;385
216;BRDBNB;0,00068000;3,864;0,01812259;0,01760000;0,01828000;404,00000000;0,01818000;0,30000000;0,01828000;0,80000000;0,01760000;0,01873000;0,01760000;76100,00000000;1379,12916900;1577944357821;1578030757821;448736;449319;584
217;MCOBNB;0,00211000;0,715;0,29610522;0,29525000;0,29736000;1,10000000;0,29736000;3,70000000;0,29945000;14,80000000;0,29525000;0,30089000;0,29239000;1422,60000000;421,23927900;1577945104420;1578031504420;400438;400660;223
218;EDOBTC;-0,00000034;-1,263;0,00002666;0,00002674;0,00002659;56,00000000;0,00002641;4157,00000000;0,00002669;1190,00000000;0,00002693;0,00002700;0,00002638;263102,00000000;7,01302646;1577944880938;1578031280938;4157704;4158437;734
219;EDOETH;-0,00001100;-0,732;0,00146846;0,00149700;0,00149200;1,37000000;0,00147000;461,08000000;0,00149100;26,18000000;0,00150300;0,00150300;0,00144500;33630,78000000;49,38561834;1577945101087;1578031501087;704901;705120;220
220;WINGSBTC;0,00000000;0;0;0,00001193;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028856;1576060428856;-1;-1;0
221;WINGSETH;0,00000000;0;0;0,00033460;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028863;1576060428863;-1;-1;0
222;NAVBTC;-0,00000032;-2,564;0,00001225;0,00001248;0,00001216;28,00000000;0,00001206;8851,00000000;0,00001217;9048,00000000;0,00001248;0,00001269;0,00001200;438288,00000000;5,36874275;1577945000682;1578031400682;3784171;3785045;875
223;NAVETH;0,00000000;0;0;0,00048700;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028880;1576060428880;-1;-1;0
224;NAVBNB;0,00000000;0;0;0,00423700;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028887;1576060428887;-1;-1;0
225;LUNBTC;-0,00000310;-2,625;0,00012090;0,00011760;0,00011500;25,00000000;0,00011500;220,00000000;0,00011550;25,00000000;0,00011810;0,00012750;0,00011050;757496,97000000;91,58287252;1577945088305;1578031488305;6568903;6578220;9318
226;LUNETH;0,00000000;0;0;0,00489100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028895;1576060428895;-1;-1;0
227;TRIGBTC;0,00000000;0;0;0,00001980;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028900;1576060428900;-1;-1;0
